Owner:;Invent.Nr.;Bezeichnung:;Kategorie:;Gebäude:;Raum:;Abteilung:;Serien-Nr.;Rechnungsdatum:;Wert:;Lieferant;Leistung;Fassung;Gewicht;Lampentyp;Apparate-Nr.
Bühnentechnik PZ;BTK24182;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;26
Bühnentechnik PZ;BTK24183;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;27
Bühnentechnik PZ;BTK24184;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;28
Bühnentechnik PZ;BTK24185;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;29
Bühnentechnik PZ;BTK24186;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;30
Bühnentechnik PZ;BTK24187;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;31
Bühnentechnik PZ;BTK24188;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;32
Bühnentechnik PZ;BTK24189;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;33
Bühnentechnik PZ;BTK24190;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;34
Bühnentechnik PZ;BTK24191;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;35
Bühnentechnik PZ;BTK24192;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;36
Bühnentechnik PZ;BTK24193;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;37
Bühnentechnik PZ;BTK24194;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;38
Bühnentechnik PZ;BTK24195;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Fehlt seit 01;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;39
Bühnentechnik PZ;BTK24196;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;58
Bühnentechnik PZ;BTK24197;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;59
Bühnentechnik PZ;BTK24198;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;60
Bühnentechnik PZ;BTK24199;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;61
Bühnentechnik PZ;BTK24200;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;62
Bühnentechnik PZ;BTK24201;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;63
Bühnentechnik PZ;BTK24202;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;64
Bühnentechnik PZ;BTK24203;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;65
Bühnentechnik PZ;BTK24204;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;66
Bühnentechnik PZ;BTK24205;650W Profil 28/40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 406 04;01.01.90;480;EBZ;650;GY 9.5;6.3;CP 89;67
Bühnentechnik PZ;BTK24206;650W Profil 40 Strand Prelude;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.02.99;400;Merlo;650;GY 9.5;3.6;CP 89;57
Bühnentechnik PZ;BTK24207;750 W Profil S4 10 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;1000;Merlo;750;2pinspecial;6.8;HPL 750;382
Bühnentechnik PZ;BTK24208;750 W Profil S4 10 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;1000;Merlo;750;2pinspecial;6.8;HPL 750;383
Bühnentechnik PZ;BTK24209;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;366
Bühnentechnik PZ;BTK24210;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;367
Bühnentechnik PZ;BTK24211;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;368
Bühnentechnik PZ;BTK24212;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;369
Bühnentechnik PZ;BTK24213;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;370
Bühnentechnik PZ;BTK24214;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;371
Bühnentechnik PZ;BTK24215;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;372
Bühnentechnik PZ;BTK24216;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;373
Bühnentechnik PZ;BTK24217;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;374
Bühnentechnik PZ;BTK24218;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;375
Bühnentechnik PZ;BTK24219;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;376
Bühnentechnik PZ;BTK24220;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;377
Bühnentechnik PZ;BTK24221;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;378
Bühnentechnik PZ;BTK24222;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;379
Bühnentechnik PZ;BTK24223;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;380
Bühnentechnik PZ;BTK24224;750 W Profil S4 36 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;381
Bühnentechnik PZ;BTK24225;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;354
Bühnentechnik PZ;BTK24226;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;355
Bühnentechnik PZ;BTK24227;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;356
Bühnentechnik PZ;BTK24228;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;357
Bühnentechnik PZ;BTK24229;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;358
Bühnentechnik PZ;BTK24230;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;359
Bühnentechnik PZ;BTK24231;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;360
Bühnentechnik PZ;BTK24232;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;361
Bühnentechnik PZ;BTK24233;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;362
Bühnentechnik PZ;BTK24234;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;363
Bühnentechnik PZ;BTK24235;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;364
Bühnentechnik PZ;BTK24236;750 W Profil S4 50 Source Four ETC;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;04.07.02;600;Merlo;750;2pinspecial;6.3;HPL 750;365
Bühnentechnik PZ;BTK24237;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;I 49/18 J;22.11.05;1100;Eberhard ;800;G 9,5;11.5;Compact Source;384
Bühnentechnik PZ;BTK24238;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;I 49/18 J;22.11.05;1100;Eberhard ;800;G 9,5;11.5;Compact Source;385
Bühnentechnik PZ;BTK24239;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;I 49/18 J;22.11.05;1100;Eberhard ;800;G 9,5;11.5;Compact Source;386
Bühnentechnik PZ;BTK24240;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;I 49/18 J;22.11.05;1100;Eberhard ;800;G 9,5;11.5;Compact Source;387
Bühnentechnik PZ;BTK24241;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;I 49/18 J;22.11.05;1100;Eberhard ;800;G 9,5;11.5;Compact Source;388
Bühnentechnik PZ;BTK24242;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;I 49/18 J;22.11.05;1100;Eberhard ;800;G 9,5;11.5;Compact Source;389
Bühnentechnik PZ;BTK24243;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;I 49/18 J;22.11.05;1100;Eberhard ;800;G 9,5;11.5;Compact Source;390
Bühnentechnik PZ;BTK24244;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;I 49/18 J;22.11.05;1100;Eberhard ;800;G 9,5;11.5;Compact Source;391
Bühnentechnik PZ;BTK24245;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;392
Bühnentechnik PZ;BTK24246;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;393
Bühnentechnik PZ;BTK24247;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;394
Bühnentechnik PZ;BTK24248;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;395
Bühnentechnik PZ;BTK24249;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;396
Bühnentechnik PZ;BTK24250;800 W Profil Warp 12/30 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;397
Bühnentechnik PZ;BTK24251;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;398
Bühnentechnik PZ;BTK24252;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;399
Bühnentechnik PZ;BTK24253;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;400
Bühnentechnik PZ;BTK24254;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;475
Bühnentechnik PZ;BTK24255;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;476
Bühnentechnik PZ;BTK24256;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;477
Bühnentechnik PZ;BTK24257;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;478
Bühnentechnik PZ;BTK24258;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;479
Bühnentechnik PZ;BTK24259;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;480
Bühnentechnik PZ;BTK24260;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;481
Bühnentechnik PZ;BTK24261;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;482
Bühnentechnik PZ;BTK24262;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;483
Bühnentechnik PZ;BTK24263;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;484
Bühnentechnik PZ;BTK24264;800 W Profil Warp 22/50 ADB;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;22.10.08;1400;Eberhard ;800;G 9,5;11.5;Compact Source;485
Bühnentechnik PZ;BTK24265;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;671
Bühnentechnik PZ;BTK24266;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;672
Bühnentechnik PZ;BTK24267;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;673
Bühnentechnik PZ;BTK24268;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;674
Bühnentechnik PZ;BTK24269;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;675
Bühnentechnik PZ;BTK24270;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;676
Bühnentechnik PZ;BTK24271;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;677
Bühnentechnik PZ;BTK24272;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;678
Bühnentechnik PZ;BTK24273;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Aussen Brücke;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;679
Bühnentechnik PZ;BTK24274;CDM PAR Multibeam 150 Teclum CDM ;Licht/Scheinwerfer;Ge09;Aussen Brücke;Bühnentechnik PZ;keine;28.11.02;510;Merlo;150;G 12;4.7;CDM/T 150;680
Bühnentechnik PZ;BTK24275;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZB 05472;18.10.02;2700;Merlo;150;G 12;17;CDM-SA/T 150W/942;701
Bühnentechnik PZ;BTK24276;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZB 05471;18.10.02;2700;Merlo;150;G 12;17;CDM-SA/T 150W/942;702
Bühnentechnik PZ;BTK24277;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;18.10.02;2700;Merlo;150;G 12;17;CDM-SA/T 150W/942;703
Bühnentechnik PZ;BTK24278;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZB 04568;18.10.02;2700;Merlo;150;G 12;17;CDM-SA/T 150W/942;704
Bühnentechnik PZ;BTK24279;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZE 07068;18.10.02;2700;Merlo;150;G 12;17;CDM-SA/T 150W/942;705
Bühnentechnik PZ;BTK24280;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZB 05470;18.10.02;2700;Merlo;150;G 12;17;CDM-SA/T 150W/942;706
Bühnentechnik PZ;BTK24281;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZE 05635;06.12.05;2800;Merlo;150;G 12;17;CDM-SA/T 150W/942;707
Bühnentechnik PZ;BTK24282;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZE 05624;06.12.05;2800;Merlo;150;G 12;17;CDM-SA/T 150W/942;708
Bühnentechnik PZ;BTK24283;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZE 04569;06.12.05;2800;Merlo;150;G 12;17;CDM-SA/T 150W/942;709
Bühnentechnik PZ;BTK24284;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.12.05;2800;Merlo;150;G 12;17;CDM-SA/T 150W/942;710
Bühnentechnik PZ;BTK24285;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;06.12.05;2800;Merlo;150;G 12;17;CDM-SA/T 150W/942;711
Bühnentechnik PZ;BTK24286;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZB 02761;06.12.05;2800;Merlo;150;G 12;17;CDM-SA/T 150W/942;712
Bühnentechnik PZ;BTK24287;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZH 10219;10.12.08;2954;IQ Unlimited;150;G 12;17;CDM-SA/T 150W/942;735
Bühnentechnik PZ;BTK24288;CP Color 150 E Clay Paky;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;ZH 10221;10.12.08;2954;IQ Unlimited;150;G 12;17;CDM-SA/T 150W/942;736
Bühnentechnik PZ;BTK24289;Drossel VG 2.5kW 50 Hz;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;509782;16.12.02;2450;Omnipex;;;28;;727.2
Bühnentechnik PZ;BTK24290;Drossel VG 2.5kW 50 Hz;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;595038;10.10.08;3262;Omnipex;;;28;;730.2
Bühnentechnik PZ;BTK24291;HMI Arri Daylight Compact 2500T;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;551/03;16.12.02;4590;Omnipex;2500;G 38;16;MSR 2500 HR;727.1
Bühnentechnik PZ;BTK24292;HMI Arri Daylight Compact 2500T;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;1090;10.10.08;5900;Omnipex;2500;G 38;16;MSR 2500 HR;730.1
Bühnentechnik PZ;BTK24293;Kaltlichtspiegelrampe Limax HKR20/1;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;3986;10.12.08;1482;IQ Unlimited;1000;GU 5,3;5.5;MR 16;860
Bühnentechnik PZ;BTK24294;Kaltlichtspiegelrampe Limax HKR20/1;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;3987;10.12.08;1482;IQ Unlimited;1000;GU 5,3;5.5;MR 16;861
Bühnentechnik PZ;BTK24295;Kaltlichtspiegelrampe Limax HKR20/1;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;3988;10.12.08;1482;IQ Unlimited;1000;GU 5,3;5.5;MR 16;862
Bühnentechnik PZ;BTK24296;Kaltlichtspiegelrampe Limax HKR20/1;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;3989;10.12.08;1482;IQ Unlimited;1000;GU 5,3;5.5;MR 16;863
Bühnentechnik PZ;BTK24297;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 1
Bühnentechnik PZ;BTK24298;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 10
Bühnentechnik PZ;BTK24299;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 11
Bühnentechnik PZ;BTK24300;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 12
Bühnentechnik PZ;BTK24301;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 13
Bühnentechnik PZ;BTK24302;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 14
Bühnentechnik PZ;BTK24303;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 15
Bühnentechnik PZ;BTK24304;Leuchtstoff Benelux HF DMX 4 Benelux;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.01.97;900;Jeroen Fisser;58;;4.5;FL 58W;Bx 16
